timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-5,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,73,homePage-1,200,OK,com.librarydreams 1-5,text,true,,1429,123,10,10,https://www.librarydreams.com/,73,0,0
1.67346E+12,158,homePage,200,OK,com.librarydreams 1-8,text,true,,1918,242,10,10,https://www.librarydreams.com/,78,0,0
1.67346E+12,79,homePage-0,308,Permanent Redirect,com.librarydreams 1-8,text,true,,489,119,10,10,https://librarydreams.com/,78,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-8,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,166,homePage,200,OK,com.librarydreams 1-1,text,true,,1918,242,10,10,https://www.librarydreams.com/,87,0,0
1.67346E+12,87,homePage-0,308,Permanent Redirect,com.librarydreams 1-1,text,true,,489,119,10,10,https://librarydreams.com/,87,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-1,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,150,homePage,200,OK,com.librarydreams 1-4,text,true,,1918,242,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,75,homePage-0,308,Permanent Redirect,com.librarydreams 1-4,text,true,,489,119,10,10,https://librarydreams.com/,75,0,0
1.67346E+12,74,homePage-1,200,OK,com.librarydreams 1-4,text,true,,1429,123,10,10,https://www.librarydreams.com/,74,0,0
1.67346E+12,183,homePage,200,OK,com.librarydreams 1-2,text,true,,1894,242,10,10,https://www.librarydreams.com/,99,0,0
1.67346E+12,99,homePage-0,308,Permanent Redirect,com.librarydreams 1-2,text,true,,465,119,10,10,https://librarydreams.com/,99,0,0
1.67346E+12,84,homePage-1,200,OK,com.librarydreams 1-2,text,true,,1429,123,10,10,https://www.librarydreams.com/,84,0,0
1.67346E+12,165,homePage,200,OK,com.librarydreams 1-3,text,true,,1918,242,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-3,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,89,homePage-1,200,OK,com.librarydreams 1-3,text,true,,1429,123,10,10,https://www.librarydreams.com/,89,0,0
1.67346E+12,153,homePage,200,OK,com.librarydreams 1-10,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-10,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,76,homePage-1,200,OK,com.librarydreams 1-10,text,true,,1429,123,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,170,homePage,200,OK,com.librarydreams 1-9,text,true,,1918,242,10,10,https://www.librarydreams.com/,83,0,0
1.67346E+12,83,homePage-0,308,Permanent Redirect,com.librarydreams 1-9,text,true,,489,119,10,10,https://librarydreams.com/,83,0,0
1.67346E+12,87,homePage-1,200,OK,com.librarydreams 1-9,text,true,,1429,123,10,10,https://www.librarydreams.com/,87,0,0
1.67346E+12,151,homePage,200,OK,com.librarydreams 1-7,text,true,,1918,242,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-7,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,75,homePage-1,200,OK,com.librarydreams 1-7,text,true,,1429,123,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,160,homePage,200,OK,com.librarydreams 1-6,text,true,,1918,242,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,81,homePage-0,308,Permanent Redirect,com.librarydreams 1-6,text,true,,489,119,10,10,https://librarydreams.com/,81,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-6,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,175,homePage,200,OK,com.librarydreams 1-1,text,true,,1918,242,10,10,https://www.librarydreams.com/,85,0,0
1.67346E+12,85,homePage-0,308,Permanent Redirect,com.librarydreams 1-1,text,true,,489,119,10,10,https://librarydreams.com/,85,0,0
1.67346E+12,90,homePage-1,200,OK,com.librarydreams 1-1,text,true,,1429,123,10,10,https://www.librarydreams.com/,90,0,0
1.67346E+12,172,homePage,200,OK,com.librarydreams 1-5,text,true,,1918,242,10,10,https://www.librarydreams.com/,84,0,0
1.67346E+12,84,homePage-0,308,Permanent Redirect,com.librarydreams 1-5,text,true,,489,119,10,10,https://librarydreams.com/,84,0,0
1.67346E+12,88,homePage-1,200,OK,com.librarydreams 1-5,text,true,,1429,123,10,10,https://www.librarydreams.com/,88,0,0
1.67346E+12,244,homePage,200,OK,com.librarydreams 1-8,text,true,,1918,242,10,10,https://www.librarydreams.com/,165,0,0
1.67346E+12,165,homePage-0,308,Permanent Redirect,com.librarydreams 1-8,text,true,,489,119,10,10,https://librarydreams.com/,165,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-8,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,146,homePage,200,OK,com.librarydreams 1-4,text,true,,1918,242,10,10,https://www.librarydreams.com/,74,0,0
1.67346E+12,74,homePage-0,308,Permanent Redirect,com.librarydreams 1-4,text,true,,489,119,10,10,https://librarydreams.com/,74,0,0
1.67346E+12,72,homePage-1,200,OK,com.librarydreams 1-4,text,true,,1429,123,10,10,https://www.librarydreams.com/,72,0,0
1.67346E+12,194,homePage,200,OK,com.librarydreams 1-2,text,true,,1918,242,10,10,https://www.librarydreams.com/,90,0,0
1.67346E+12,90,homePage-0,308,Permanent Redirect,com.librarydreams 1-2,text,true,,489,119,10,10,https://librarydreams.com/,90,0,0
1.67346E+12,104,homePage-1,200,OK,com.librarydreams 1-2,text,true,,1429,123,10,10,https://www.librarydreams.com/,104,0,0
1.67346E+12,159,homePage,200,OK,com.librarydreams 1-3,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-3,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,82,homePage-1,200,OK,com.librarydreams 1-3,text,true,,1429,123,10,10,https://www.librarydreams.com/,82,0,0
1.67346E+12,162,homePage,200,OK,com.librarydreams 1-10,text,true,,1918,242,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-10,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,86,homePage-1,200,OK,com.librarydreams 1-10,text,true,,1429,123,10,10,https://www.librarydreams.com/,86,0,0
1.67346E+12,170,homePage,200,OK,com.librarydreams 1-9,text,true,,1918,242,10,10,https://www.librarydreams.com/,91,0,0
1.67346E+12,91,homePage-0,308,Permanent Redirect,com.librarydreams 1-9,text,true,,489,119,10,10,https://librarydreams.com/,91,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-9,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,166,homePage,200,OK,com.librarydreams 1-6,text,true,,1918,242,10,10,https://www.librarydreams.com/,84,0,0
1.67346E+12,85,homePage-0,308,Permanent Redirect,com.librarydreams 1-6,text,true,,489,119,10,10,https://librarydreams.com/,84,0,0
1.67346E+12,81,homePage-1,200,OK,com.librarydreams 1-6,text,true,,1429,123,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,148,homePage,200,OK,com.librarydreams 1-4,text,true,,1918,242,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,75,homePage-0,308,Permanent Redirect,com.librarydreams 1-4,text,true,,489,119,10,10,https://librarydreams.com/,75,0,0
1.67346E+12,73,homePage-1,200,OK,com.librarydreams 1-4,text,true,,1429,123,10,10,https://www.librarydreams.com/,73,0,0
1.67346E+12,178,homePage,200,OK,com.librarydreams 1-7,text,true,,1918,242,10,10,https://www.librarydreams.com/,99,0,0
1.67346E+12,99,homePage-0,308,Permanent Redirect,com.librarydreams 1-7,text,true,,489,119,10,10,https://librarydreams.com/,99,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-7,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,157,homePage,200,OK,com.librarydreams 1-5,text,true,,1918,242,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-5,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,81,homePage-1,200,OK,com.librarydreams 1-5,text,true,,1429,123,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,156,homePage,200,OK,com.librarydreams 1-1,text,true,,1918,242,10,10,https://www.librarydreams.com/,78,0,0
1.67346E+12,78,homePage-0,308,Permanent Redirect,com.librarydreams 1-1,text,true,,489,119,10,10,https://librarydreams.com/,78,0,0
1.67346E+12,78,homePage-1,200,OK,com.librarydreams 1-1,text,true,,1429,123,10,10,https://www.librarydreams.com/,78,0,0
1.67346E+12,156,homePage,200,OK,com.librarydreams 1-3,text,true,,1918,242,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,75,homePage-0,308,Permanent Redirect,com.librarydreams 1-3,text,true,,489,119,10,10,https://librarydreams.com/,75,0,0
1.67346E+12,81,homePage-1,200,OK,com.librarydreams 1-3,text,true,,1429,123,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,154,homePage,200,OK,com.librarydreams 1-8,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-8,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,77,homePage-1,200,OK,com.librarydreams 1-8,text,true,,1429,123,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,162,homePage,200,OK,com.librarydreams 1-6,text,true,,1918,242,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,81,homePage-0,308,Permanent Redirect,com.librarydreams 1-6,text,true,,489,119,10,10,https://librarydreams.com/,81,0,0
1.67346E+12,80,homePage-1,200,OK,com.librarydreams 1-6,text,true,,1429,123,10,10,https://www.librarydreams.com/,80,0,0
1.67346E+12,162,homePage,200,OK,com.librarydreams 1-2,text,true,,1918,242,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,79,homePage-0,308,Permanent Redirect,com.librarydreams 1-2,text,true,,489,119,10,10,https://librarydreams.com/,79,0,0
1.67346E+12,83,homePage-1,200,OK,com.librarydreams 1-2,text,true,,1429,123,10,10,https://www.librarydreams.com/,83,0,0
1.67346E+12,145,homePage,200,OK,com.librarydreams 1-10,text,true,,1918,242,10,10,https://www.librarydreams.com/,70,0,0
1.67346E+12,70,homePage-0,308,Permanent Redirect,com.librarydreams 1-10,text,true,,489,119,10,10,https://librarydreams.com/,70,0,0
1.67346E+12,75,homePage-1,200,OK,com.librarydreams 1-10,text,true,,1429,123,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,147,homePage,200,OK,com.librarydreams 1-4,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-4,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,70,homePage-1,200,OK,com.librarydreams 1-4,text,true,,1429,123,10,10,https://www.librarydreams.com/,70,0,0
1.67346E+12,146,homePage,200,OK,com.librarydreams 1-7,text,true,,1918,242,10,10,https://www.librarydreams.com/,71,0,0
1.67346E+12,71,homePage-0,308,Permanent Redirect,com.librarydreams 1-7,text,true,,489,119,10,10,https://librarydreams.com/,71,0,0
1.67346E+12,75,homePage-1,200,OK,com.librarydreams 1-7,text,true,,1429,123,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,153,homePage,200,OK,com.librarydreams 1-3,text,true,,1918,242,10,10,https://www.librarydreams.com/,74,0,0
1.67346E+12,74,homePage-0,308,Permanent Redirect,com.librarydreams 1-3,text,true,,489,119,10,10,https://librarydreams.com/,74,0,0
1.67346E+12,79,homePage-1,200,OK,com.librarydreams 1-3,text,true,,1429,123,10,10,https://www.librarydreams.com/,79,0,0
1.67346E+12,157,homePage,200,OK,com.librarydreams 1-9,text,true,,1918,242,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,81,homePage-0,308,Permanent Redirect,com.librarydreams 1-9,text,true,,489,119,10,10,https://librarydreams.com/,81,0,0
1.67346E+12,76,homePage-1,200,OK,com.librarydreams 1-9,text,true,,1429,123,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,147,homePage,200,OK,com.librarydreams 1-5,text,true,,1918,242,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,76,homePage-0,308,Permanent Redirect,com.librarydreams 1-5,text,true,,489,119,10,10,https://librarydreams.com/,76,0,0
1.67346E+12,71,homePage-1,200,OK,com.librarydreams 1-5,text,true,,1429,123,10,10,https://www.librarydreams.com/,71,0,0
1.67346E+12,152,homePage,200,OK,com.librarydreams 1-1,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-1,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,75,homePage-1,200,OK,com.librarydreams 1-1,text,true,,1429,123,10,10,https://www.librarydreams.com/,75,0,0
1.67346E+12,172,homePage,200,OK,com.librarydreams 1-8,text,true,,1918,242,10,10,https://www.librarydreams.com/,77,0,0
1.67346E+12,77,homePage-0,308,Permanent Redirect,com.librarydreams 1-8,text,true,,489,119,10,10,https://librarydreams.com/,77,0,0
1.67346E+12,95,homePage-1,200,OK,com.librarydreams 1-8,text,true,,1429,123,10,10,https://www.librarydreams.com/,95,0,0
1.67346E+12,157,homePage,200,OK,com.librarydreams 1-6,text,true,,1918,242,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,81,homePage-0,308,Permanent Redirect,com.librarydreams 1-6,text,true,,489,119,10,10,https://librarydreams.com/,81,0,0
1.67346E+12,76,homePage-1,200,OK,com.librarydreams 1-6,text,true,,1429,123,10,10,https://www.librarydreams.com/,76,0,0
1.67346E+12,163,homePage,200,OK,com.librarydreams 1-2,text,true,,1918,242,10,10,https://www.librarydreams.com/,81,0,0
1.67346E+12,81,homePage-0,308,Permanent Redirect,com.librarydreams 1-2,text,true,,489,119,10,10,https://librarydreams.com/,81,0,0
1.67346E+12,82,homePage-1,200,OK,com.librarydreams 1-2,text,true,,1429,123,10,10,https://www.librarydreams.com/,82,0,0
1.67346E+12,171,homePage,200,OK,com.librarydreams 1-10,text,true,,1918,242,9,9,https://www.librarydreams.com/,79,0,0
1.67346E+12,79,homePage-0,308,Permanent Redirect,com.librarydreams 1-10,text,true,,489,119,9,9,https://librarydreams.com/,79,0,0
1.67346E+12,92,homePage-1,200,OK,com.librarydreams 1-10,text,true,,1429,123,9,9,https://www.librarydreams.com/,92,0,0
1.67346E+12,171,homePage,200,OK,com.librarydreams 1-9,text,true,,1918,242,6,6,https://www.librarydreams.com/,95,0,0
1.67346E+12,95,homePage-0,308,Permanent Redirect,com.librarydreams 1-9,text,true,,489,119,6,6,https://librarydreams.com/,95,0,0
1.67346E+12,76,homePage-1,200,OK,com.librarydreams 1-9,text,true,,1429,123,6,6,https://www.librarydreams.com/,76,0,0
1.67346E+12,180,homePage,200,OK,com.librarydreams 1-5,text,true,,1918,242,5,5,https://www.librarydreams.com/,106,0,0
1.67346E+12,106,homePage-0,308,Permanent Redirect,com.librarydreams 1-5,text,true,,489,119,5,5,https://librarydreams.com/,106,0,0
1.67346E+12,74,homePage-1,200,OK,com.librarydreams 1-5,text,true,,1429,123,5,5,https://www.librarydreams.com/,74,0,0
